,Candidato,Publicidade por materiais impressos,Serviços prestados por terceiros,Despesa com Impulsionamento de Conteúdos,Publicidade por jornais e revistas,Diversas a especificar,Publicidade por adesivos,Correspondências e despesas postais,Locação/cessão de bens imóveis,Doações financeiras a outros candidatos/partidos,Criação e inclusão de páginas na internet,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",Taxa de Administração de Financiamento Coletivo,Despesas com pessoal,Serviços próprios prestados por terceiros,Atividades de militância e mobilização de rua,Alimentação,Cessão ou locação de veículos,Materiais de expediente,"Produção de programas de rádio, televisão ou vídeo",Combustíveis e lubrificantes,Eventos de promoção da candidatura,"Produção de jingles, vinhetas e slogans",Locação/cessão de bens móveis (exceto veículos),"Impostos, contribuições e taxas",Telefone,Publicidade por carros de som,Despesas com Hospedagem,Água,Energia elétrica,Pesquisas ou testes eleitorais,Despesas com transporte ou deslocamento,Passagem Aérea,Aquisição/Doação de bens móveis ou imóveis,Pré-instalação física de comitê de campanha,Reembolsos de gastos realizados por eleitores,Encargos sociais,Comícios,Multas eleitorais,Gasto_Candidato,Votos recebidos,NM_PARTIDO,DS_CARGO,NR_CANDIDATO,Recursos próprios,Recursos de pessoas físicas,Recursos de partido político,Recursos de Financiamento Coletivo,Recursos de outros candidatos,Rendimentos de aplicações financeiras,Doações pela Internet,Recursos de origens não identificadas,Comercialização de bens ou realização de eventos,TotalReceita_Candidato
1363,LUZIA JOSE DOS SANTOS VECCHIATTI,0.0,5075.53,0.0,0.0,0.0,708.5,3997.08,0.0,0.0,0.0,13.2,0.0,4270.0,0.0,0.0,0.0,0.0,0.0,0.0,5935.6900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,SIMÃO PEDRO CHIOVETTI,24644.83,78000.0,5000.0,1040.0,170.93,2659.0,0.0,4295.0,0.0,676.78,445.90000000000003,733.15,0.0,0.0,1600.0,0.0,5700.0,477.15,0.0,4537.82,4613.3,0.0,0.0,0.0,86.49000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134680.34999999995,36983.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,LUIZ FERNANDO STOPPA,7318.0,750.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1255.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12824.0,2748.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,MARIA DA PENHA SOUZA,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,517.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,ALESSANDRA TRINDADE SHIMOMOTO,2520.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,7270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996.0,4791.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,EDILEIDI CANETE RAMOS,0.0,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8974.1,515.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,OSWALDO DIAS,19667.81,0.0,2000.0,15895.68,0.0,2229.91,0.0,5700.0,0.0,0.0,105.5,0.0,51967.0,9726.57,0.0,7160.0,14900.0,238.39,0.0,5254.84,0.0,450.0,0.0,0.0,120.63,7950.0,0.0,381.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143747.53000000003,18215.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,PAULO ROBERTO FIORILO,50621.72,6900.0,400.0,0.0,48.28,2600.0,720.0,2558.0,0.0,0.0,357.6,1382.97,150303.33,0.0,0.0,0.0,0.0,508.6,3000.0,11509.5,0.0,400.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255809.99999999997,71393.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,JOSE SIQUEIRA DA FARIA,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.2,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,AGNELO DA SILVA MATOS NETO,1590.0,346.8,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95,0.0,14240.0,3500.0,0.0,0.0,0.0,0.0,100.0,987.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22103.35,2888.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,VERA LUCIA RODRIGUES DE FARIA,1232.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.3,20950.0,0.0,0.0,596.4,0.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30295.7,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,RENATO BISPO CAROBA,2670.0,0.0,0.0,0.0,0.0,160.0,0.0,1000.0,0.0,0.0,13.2,0.0,2700.0,3000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12143.2,4262.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,EDMILSON SOUZA SANTOS,26502.0,33000.0,3500.0,1655.0,0.0,540.0,0.0,0.0,7.52,99.0,342.7,351.14,26126.34,0.0,0.0,0.0,0.0,1893.32,0.0,3567.42,0.0,0.0,2992.74,91.47999999999999,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108668.66,23788.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,ROSA MARIA CHIQUETTO,830.0,3500.0,430.71,0.0,0.0,44.44,0.0,0.0,0.0,0.0,0.35,0.0,11400.0,0.0,0.0,0.0,3000.0,0.0,0.0,638.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19844.38,857.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,ENI FERNANDES,4306.0,0.0,0.0,2889.0,0.0,365.0,0.0,0.0,0.0,0.0,53.15,0.0,33972.93,2000.0,0.0,0.0,0.0,0.0,0.0,3027.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46613.21,2452.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,LUIZ MARTINO TURCO,30169.86,7560.0,0.0,1077.3,0.0,4320.0,0.0,1700.0,0.0,68.97,233.3,67.22,110103.0,0.0,0.0,0.0,3000.0,219.4,0.0,11620.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170139.81000000003,29047.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,ALEXANDRE BREVIGLIERI ALVES CASTILHO,11404.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.85,0.0,0.0,0.0,17880.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31140.25,6262.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,FERNANDA APARECIDA DOS SANOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,ORLANDO MAURICIO JUNIOR,46680.0,21930.0,1500.0,6139.0,0.0,4950.0,1085.04,4000.0,0.0,0.0,145.2,0.0,54233.0,7000.0,0.0,0.0,0.0,566.68,0.0,12811.07,0.0,800.0,0.0,0.0,0.0,0.0,0.0,88.74,113.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162042.71999999997,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,TELMA FORTUNATO DA SILVA SANT ANNA,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,184.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.02,796.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,ANGELA CAMARGO SPINELLI,2623.98,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,52.5,0.0,3430.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7048.549999999999,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,CLAUDIO APARECIDO DA SILVA,9420.0,200.0,0.0,0.0,3900.0,0.0,0.0,2000.0,0.0,0.0,286.0,158.51,45452.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64316.51,6446.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,PEDRO FELIPE JACYNTO DOS SANTOS,0.0,1100.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.8,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,MARCELO SAMUEL DA COSTA,0.0,5300.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35,0.0,8568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15451.35,1101.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,JORGE DO CARMO SILVA,40580.36,0.0,0.0,1600.0,0.0,0.0,0.0,1800.0,0.0,0.0,145.7,0.0,305275.0,0.0,0.0,1613.12,5000.0,2649.82,0.0,2736.0,7100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368500.0,54384.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,RENATO SIMOES,74927.84,59665.0,1900.0,1580.0,0.0,1200.0,1424.1599999999999,750.0,0.0,0.0,355.35,533.6700000000001,45896.0,0.0,0.0,0.0,2083.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196185.02000000002,22487.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,JOSILDA DE ARAUJO CABRAL DO NASCIMENTO,0.0,1475.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,24.25,0.0,6000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.25,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,EDSON PEREIRA CAMPOS,594.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,38581.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45607.4,2597.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,EDISON LUIS ALVES,1980.0,0.0,0.0,450.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654.3,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,CÁSSIA GONÇALVES DE JESUS,4700.0,0.0,0.0,0.0,1002.52,258.0,0.0,0.0,0.0,1000.0,63.0,106.62,39499.86,0.0,0.0,0.0,1480.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50110.0,2511.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,EDUARDO DIAS CUNHA,520.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.450000000000003,0.0,0.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7943.45,0.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,CARLOS ALBERTO PLETZ NEDER,43621.48,54037.06,6000.0,0.0,56.84,0.0,16162.8,11316.710000000001,0.0,98.84,2289.48,3015.52,96000.0,393.23,0.0,0.0,0.0,2418.6,0.0,0.0,8000.0,0.0,0.0,0.0,1365.53,0.0,750.0,0.0,679.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246205.13000000003,41166.0,Partido dos Trabalhadores,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,ALESSANDRO RIOS CONFORTI,160.0,4500.0,1800.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7265.16,3724.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,WELINGTON APARECIDO FORMIGA,1240.0,10156.85,11000.0,14000.0,0.0,3570.0,0.0,0.0,0.0,0.0,133.15,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,RICARDO MANOEL DE ALMEIDA,2643.0,0.0,0.0,600.0,10856.57,1600.0,0.0,3000.0,27.21,0.0,80.5,0.0,0.0,0.0,29337.2,0.0,0.0,85.99000000000001,0.0,4000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,341.19,228.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52899.99999999999,11061.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,LUCIMAR FREIRE DE ALMEIDA SILVA,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,19990.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,335.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,MARINISIA TUROLI FERNANDES DA SILVA,1690.0,300.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,5000.0,11700.0,2784.69,0.0,1939.22,0.0,1327.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24959.190000000002,541.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,EDILSON GUARNIERI,3600.0,0.0,0.0,0.0,0.0,0.0,22369.9,0.0,0.0,0.0,17.5,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26487.4,4919.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,ANTONIO CARLOS DE CAMPOS MACHADO,619567.3,64450.0,0.0,9990.0,0.0,191085.0,10365.34,8775.0,0.0,0.0,52.8,0.0,45500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22744.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972530.2400000001,102133.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,MARIA TERESA DA SILVA LATTARI,660.0,0.0,200.0,0.0,27.0,0.0,0.0,0.0,0.0,2000.0,20.4,0.0,21100.0,0.0,0.0,0.0,0.0,0.0,0.0,972.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24979.66,268.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,ROQUE BARBIERE,116620.7,30543.45,3300.0,10600.0,9474.45,34295.0,6666.780000000001,1500.0,0.0,0.0,1042.8,0.0,0.0,0.0,205320.0,30006.39,39450.0,1359.9,0.0,10791.88,0.0,9000.0,0.0,0.0,0.0,2700.0,0.0,101.94,78.18,0.0,0.0,0.0,0.0,7698.53,0.0,0.0,20000.0,0.0,540550.0,62052.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,MARCOS ROGERIO MANTEIGA,1100.0,0.0,0.0,0.0,0.0,700.0,228.75,0.0,0.0,0.0,49.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.3,2193.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,ERICA VANESSA MANTOVANI,4614.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.45,0.0,0.0,300.0,19300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24988.45,576.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JONAS FERNANDES CASTRO,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,733.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,CAROLINE DO AMPARO CERQUEIRA,9700.0,0.0,0.0,0.0,300.0,1850.0,0.0,0.0,0.0,0.0,278.8,0.0,0.0,0.0,33250.0,0.0,6000.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51978.8,3106.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,CÉSAR RAMOS DA COSTA,2480.0,1880.0,0.0,3000.0,0.0,700.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8060.35,1647.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,JAQUELINE LILIAN BARCELOS COUTINHO,53927.0,4600.0,0.0,11925.0,0.0,5008.0,0.0,3200.0,0.0,25000.0,280.5,0.0,114290.1,7500.0,0.0,11192.31,13376.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,122.57,0.0,0.0,0.0,0.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261351.48,27014.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,ANTONIO JOAQUIM FERNANDES,0.0,25500.0,9980.0,0.0,0.0,7290.0,0.0,0.0,0.0,0.0,101.5,0.0,7406.0,0.0,0.0,0.0,800.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,266.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51543.89,7288.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,MARIA DAS GRAÇAS FERREIRA DE MACEDO,1080.0,1000.0,0.0,0.0,0.0,0.0,1332.3600000000001,0.0,0.0,0.0,46.7,0.0,0.0,0.0,23142.58,93.17,0.0,55.0,0.0,263.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27013.2,336.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,ANDREIA CARVALHO DE SOUZA,0.0,0.0,0.0,1975.0,2008.25,0.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,16490.0,0.0,2000.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,143.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,MARCO ANTONIO BITTENCOURT NOGUEIRA COBRA,9402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,83.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9545.24,3392.0,Partido Trabalhista Brasileiro,Deputado Estadual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
